"row","col","value"
"5182 Peri NN","005 L5 IT CTX Glut",0
"5188 Endo NN","005 L5 IT CTX Glut",0
"5190 Microglia NN","005 L5 IT CTX Glut",0
"0004 Car3 Glut_1","006 L4/5 IT CTX Glut",0
"0026 L5/6 IT TPE-ENT Glut_2","006 L4/5 IT CTX Glut",0
"0029 L5/6 IT TPE-ENT Glut_3","006 L4/5 IT CTX Glut",0
"0034 L6 IT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0035 L6 IT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0036 L6 IT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0037 L6 IT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0038 L6 IT CTX Glut_2","006 L4/5 IT CTX Glut",0
"0041 L6 IT CTX Glut_2","006 L4/5 IT CTX Glut",0
"0042 L6 IT CTX Glut_2","006 L4/5 IT CTX Glut",0
"0044 L6 IT CTX Glut_3","006 L4/5 IT CTX Glut",0.121951219512195
"0049 L6 IT CTX Glut_4","006 L4/5 IT CTX Glut",0
"0053 L6 IT CTX Glut_5","006 L4/5 IT CTX Glut",0
"0054 L6 IT CTX Glut_5","006 L4/5 IT CTX Glut",0
"0055 L5 IT CTX Glut_1","006 L4/5 IT CTX Glut",0.03
"0056 L5 IT CTX Glut_1","006 L4/5 IT CTX Glut",0.0568181818181818
"0061 L5 IT CTX Glut_3","006 L4/5 IT CTX Glut",0.32
"0065 L5 IT CTX Glut_5","006 L4/5 IT CTX Glut",0
"0069 L4/5 IT CTX Glut_1","006 L4/5 IT CTX Glut",0.976190476190476
"0072 L4/5 IT CTX Glut_1","006 L4/5 IT CTX Glut",1
"0075 L4/5 IT CTX Glut_2","006 L4/5 IT CTX Glut",0.993939393939394
"0076 L4/5 IT CTX Glut_2","006 L4/5 IT CTX Glut",0.9
"0078 L4/5 IT CTX Glut_2","006 L4/5 IT CTX Glut",1
"0083 L4/5 IT CTX Glut_3","006 L4/5 IT CTX Glut",0
"0084 L4/5 IT CTX Glut_3","006 L4/5 IT CTX Glut",0.396666666666667
"0090 L4/5 IT CTX Glut_4","006 L4/5 IT CTX Glut",0.714285714285714
"0091 L4/5 IT CTX Glut_4","006 L4/5 IT CTX Glut",0.513333333333333
"0094 L4/5 IT CTX Glut_4","006 L4/5 IT CTX Glut",0.330188679245283
"0096 L4/5 IT CTX Glut_5","006 L4/5 IT CTX Glut",0.98
"0098 L4/5 IT CTX Glut_5","006 L4/5 IT CTX Glut",0.827027027027027
"0099 L4/5 IT CTX Glut_5","006 L4/5 IT CTX Glut",0.807017543859649
"0104 L2/3 IT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0105 L2/3 IT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0106 L2/3 IT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0109 L2/3 IT CTX Glut_2","006 L4/5 IT CTX Glut",0.03
"0351 L5 ET CTX Glut_1","006 L4/5 IT CTX Glut",0
"0352 L5 ET CTX Glut_1","006 L4/5 IT CTX Glut",0
"0361 L5 ET CTX Glut_2","006 L4/5 IT CTX Glut",0
"0362 L5 ET CTX Glut_2","006 L4/5 IT CTX Glut",0
"0377 L5 ET CTX Glut_5","006 L4/5 IT CTX Glut",0
"0379 L5 ET CTX Glut_5","006 L4/5 IT CTX Glut",0
"0421 L6b CTX Glut_1","006 L4/5 IT CTX Glut",0
"0430 L6b CTX Glut_3","006 L4/5 IT CTX Glut",0
"0433 L6 CT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0436 L6 CT CTX Glut_1","006 L4/5 IT CTX Glut",0
"0439 L6 CT CTX Glut_2","006 L4/5 IT CTX Glut",0
"0440 L6 CT CTX Glut_2","006 L4/5 IT CTX Glut",0
"0441 L6 CT CTX Glut_2","006 L4/5 IT CTX Glut",0
"0445 L6 CT CTX Glut_3","006 L4/5 IT CTX Glut",0
"0449 L6 CT CTX Glut_5","006 L4/5 IT CTX Glut",0
"0452 L6 CT CTX Glut_5","006 L4/5 IT CTX Glut",0
"0461 L5 NP CTX Glut_2","006 L4/5 IT CTX Glut",0
"0463 L5 NP CTX Glut_2","006 L4/5 IT CTX Glut",0
"0465 L5 NP CTX Glut_3","006 L4/5 IT CTX Glut",0
"0470 L5 NP CTX Glut_4","006 L4/5 IT CTX Glut",0
"0497 Vip Gaba_1","006 L4/5 IT CTX Glut",0
"0513 Vip Gaba_3","006 L4/5 IT CTX Glut",0
"0514 Vip Gaba_3","006 L4/5 IT CTX Glut",0
"0516 Vip Gaba_3","006 L4/5 IT CTX Glut",0
"0522 Vip Gaba_4","006 L4/5 IT CTX Glut",0
"0527 Vip Gaba_5","006 L4/5 IT CTX Glut",0
"0529 Vip Gaba_5","006 L4/5 IT CTX Glut",0
"0533 Vip Gaba_6","006 L4/5 IT CTX Glut",0
"0547 Sncg Gaba_6","006 L4/5 IT CTX Glut",0
"0553 Sncg Gaba_3","006 L4/5 IT CTX Glut",0
"0560 Sncg Gaba_4","006 L4/5 IT CTX Glut",0
"0580 Lamp5 Gaba_1","006 L4/5 IT CTX Glut",0
"0581 Lamp5 Gaba_1","006 L4/5 IT CTX Glut",0
"0582 Lamp5 Gaba_1","006 L4/5 IT CTX Glut",0
"0587 Lamp5 Gaba_2","006 L4/5 IT CTX Glut",0
"0605 Pvalb chandelier Gaba","006 L4/5 IT CTX Glut",0
"0607 Pvalb Gaba_1","006 L4/5 IT CTX Glut",0
"0618 Pvalb Gaba_3","006 L4/5 IT CTX Glut",0
"0619 Pvalb Gaba_3","006 L4/5 IT CTX Glut",0
"0621 Pvalb Gaba_3","006 L4/5 IT CTX Glut",0
"0620 Pvalb Gaba_8","006 L4/5 IT CTX Glut",0
"0624 Pvalb Gaba_4","006 L4/5 IT CTX Glut",0
"0628 Pvalb Gaba_4","006 L4/5 IT CTX Glut",0
"0625 Pvalb Gaba_5","006 L4/5 IT CTX Glut",0
"0638 Sst Gaba_1","006 L4/5 IT CTX Glut",0
"0641 Sst Gaba_12","006 L4/5 IT CTX Glut",0
"0631 Sst Gaba_13","006 L4/5 IT CTX Glut",0
"0664 Sst Gaba_4","006 L4/5 IT CTX Glut",0
"0666 Sst Gaba_4","006 L4/5 IT CTX Glut",0
"0668 Sst Gaba_4","006 L4/5 IT CTX Glut",0
"0669 Sst Gaba_4","006 L4/5 IT CTX Glut",0
"0665 Sst Gaba_11","006 L4/5 IT CTX Glut",0
"0675 Sst Gaba_5","006 L4/5 IT CTX Glut",0
"0677 Sst Gaba_5","006 L4/5 IT CTX Glut",0
"0673 Sst Gaba_16","006 L4/5 IT CTX Glut",0
"0688 Sst Gaba_7","006 L4/5 IT CTX Glut",0
"0697 Sst Gaba_8","006 L4/5 IT CTX Glut",0
"0695 Sst Gaba_10","006 L4/5 IT CTX Glut",0
"0731 Sst Chodl Gaba_4","006 L4/5 IT CTX Glut",0
"5113 Astro-TE NN_3","006 L4/5 IT CTX Glut",0
"5146 OPC NN_1","006 L4/5 IT CTX Glut",0
"5150 COP NN","006 L4/5 IT CTX Glut",0
"5152 COP NN","006 L4/5 IT CTX Glut",0
"5155 MFOL NN","006 L4/5 IT CTX Glut",0
"5158 MOL NN","006 L4/5 IT CTX Glut",0
"5182 Peri NN","006 L4/5 IT CTX Glut",0
"5188 Endo NN","006 L4/5 IT CTX Glut",0.00333333333333333
"5190 Microglia NN","006 L4/5 IT CTX Glut",0
"0004 Car3 Glut_1","007 L2/3 IT CTX Glut",0
"0026 L5/6 IT TPE-ENT Glut_2","007 L2/3 IT CTX Glut",0
"0029 L5/6 IT TPE-ENT Glut_3","007 L2/3 IT CTX Glut",0
"0034 L6 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0035 L6 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0036 L6 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0037 L6 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0038 L6 IT CTX Glut_2","007 L2/3 IT CTX Glut",0
"0041 L6 IT CTX Glut_2","007 L2/3 IT CTX Glut",0
"0042 L6 IT CTX Glut_2","007 L2/3 IT CTX Glut",0.0166666666666667
"0044 L6 IT CTX Glut_3","007 L2/3 IT CTX Glut",0
"0049 L6 IT CTX Glut_4","007 L2/3 IT CTX Glut",0.015625
"0053 L6 IT CTX Glut_5","007 L2/3 IT CTX Glut",0.0265486725663717
"0054 L6 IT CTX Glut_5","007 L2/3 IT CTX Glut",0.0114942528735632
"0055 L5 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0056 L5 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0061 L5 IT CTX Glut_3","007 L2/3 IT CTX Glut",0
"0065 L5 IT CTX Glut_5","007 L2/3 IT CTX Glut",0
"0069 L4/5 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0072 L4/5 IT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0075 L4/5 IT CTX Glut_2","007 L2/3 IT CTX Glut",0
"0076 L4/5 IT CTX Glut_2","007 L2/3 IT CTX Glut",0.0285714285714286
"0078 L4/5 IT CTX Glut_2","007 L2/3 IT CTX Glut",0
"0083 L4/5 IT CTX Glut_3","007 L2/3 IT CTX Glut",0
"0084 L4/5 IT CTX Glut_3","007 L2/3 IT CTX Glut",0
"0090 L4/5 IT CTX Glut_4","007 L2/3 IT CTX Glut",0
"0091 L4/5 IT CTX Glut_4","007 L2/3 IT CTX Glut",0.00333333333333333
"0094 L4/5 IT CTX Glut_4","007 L2/3 IT CTX Glut",0.650943396226415
"0096 L4/5 IT CTX Glut_5","007 L2/3 IT CTX Glut",0.02
"0098 L4/5 IT CTX Glut_5","007 L2/3 IT CTX Glut",0.140540540540541
"0099 L4/5 IT CTX Glut_5","007 L2/3 IT CTX Glut",0.187134502923977
"0104 L2/3 IT CTX Glut_1","007 L2/3 IT CTX Glut",0.987577639751553
"0105 L2/3 IT CTX Glut_1","007 L2/3 IT CTX Glut",0.994505494505495
"0106 L2/3 IT CTX Glut_1","007 L2/3 IT CTX Glut",0.986666666666667
"0109 L2/3 IT CTX Glut_2","007 L2/3 IT CTX Glut",0.96
"0351 L5 ET CTX Glut_1","007 L2/3 IT CTX Glut",0
"0352 L5 ET CTX Glut_1","007 L2/3 IT CTX Glut",0
"0361 L5 ET CTX Glut_2","007 L2/3 IT CTX Glut",0
"0362 L5 ET CTX Glut_2","007 L2/3 IT CTX Glut",0
"0377 L5 ET CTX Glut_5","007 L2/3 IT CTX Glut",0
"0379 L5 ET CTX Glut_5","007 L2/3 IT CTX Glut",0
"0421 L6b CTX Glut_1","007 L2/3 IT CTX Glut",0
"0430 L6b CTX Glut_3","007 L2/3 IT CTX Glut",0
"0433 L6 CT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0436 L6 CT CTX Glut_1","007 L2/3 IT CTX Glut",0
"0439 L6 CT CTX Glut_2","007 L2/3 IT CTX Glut",0
"0440 L6 CT CTX Glut_2","007 L2/3 IT CTX Glut",0
"0441 L6 CT CTX Glut_2","007 L2/3 IT CTX Glut",0
"0445 L6 CT CTX Glut_3","007 L2/3 IT CTX Glut",0
"0449 L6 CT CTX Glut_5","007 L2/3 IT CTX Glut",0
"0452 L6 CT CTX Glut_5","007 L2/3 IT CTX Glut",0
"0461 L5 NP CTX Glut_2","007 L2/3 IT CTX Glut",0
"0463 L5 NP CTX Glut_2","007 L2/3 IT CTX Glut",0
"0465 L5 NP CTX Glut_3","007 L2/3 IT CTX Glut",0
"0470 L5 NP CTX Glut_4","007 L2/3 IT CTX Glut",0
"0497 Vip Gaba_1","007 L2/3 IT CTX Glut",0
"0513 Vip Gaba_3","007 L2/3 IT CTX Glut",0
"0514 Vip Gaba_3","007 L2/3 IT CTX Glut",0
"0516 Vip Gaba_3","007 L2/3 IT CTX Glut",0
"0522 Vip Gaba_4","007 L2/3 IT CTX Glut",0
"0527 Vip Gaba_5","007 L2/3 IT CTX Glut",0
"0529 Vip Gaba_5","007 L2/3 IT CTX Glut",0
"0533 Vip Gaba_6","007 L2/3 IT CTX Glut",0
"0547 Sncg Gaba_6","007 L2/3 IT CTX Glut",0
"0553 Sncg Gaba_3","007 L2/3 IT CTX Glut",0
"0560 Sncg Gaba_4","007 L2/3 IT CTX Glut",0
"0580 Lamp5 Gaba_1","007 L2/3 IT CTX Glut",0
"0581 Lamp5 Gaba_1","007 L2/3 IT CTX Glut",0
"0582 Lamp5 Gaba_1","007 L2/3 IT CTX Glut",0
"0587 Lamp5 Gaba_2","007 L2/3 IT CTX Glut",0
"0605 Pvalb chandelier Gaba","007 L2/3 IT CTX Glut",0
"0607 Pvalb Gaba_1","007 L2/3 IT CTX Glut",0
"0618 Pvalb Gaba_3","007 L2/3 IT CTX Glut",0
"0619 Pvalb Gaba_3","007 L2/3 IT CTX Glut",0
"0621 Pvalb Gaba_3","007 L2/3 IT CTX Glut",0
"0620 Pvalb Gaba_8","007 L2/3 IT CTX Glut",0
"0624 Pvalb Gaba_4","007 L2/3 IT CTX Glut",0
"0628 Pvalb Gaba_4","007 L2/3 IT CTX Glut",0
"0625 Pvalb Gaba_5","007 L2/3 IT CTX Glut",0
"0638 Sst Gaba_1","007 L2/3 IT CTX Glut",0
"0641 Sst Gaba_12","007 L2/3 IT CTX Glut",0
"0631 Sst Gaba_13","007 L2/3 IT CTX Glut",0
"0664 Sst Gaba_4","007 L2/3 IT CTX Glut",0
"0666 Sst Gaba_4","007 L2/3 IT CTX Glut",0
"0668 Sst Gaba_4","007 L2/3 IT CTX Glut",0
"0669 Sst Gaba_4","007 L2/3 IT CTX Glut",0
"0665 Sst Gaba_11","007 L2/3 IT CTX Glut",0
"0675 Sst Gaba_5","007 L2/3 IT CTX Glut",0
"0677 Sst Gaba_5","007 L2/3 IT CTX Glut",0
"0673 Sst Gaba_16","007 L2/3 IT CTX Glut",0
"0688 Sst Gaba_7","007 L2/3 IT CTX Glut",0
"0697 Sst Gaba_8","007 L2/3 IT CTX Glut",0
"0695 Sst Gaba_10","007 L2/3 IT CTX Glut",0
"0731 Sst Chodl Gaba_4","007 L2/3 IT CTX Glut",0
"5113 Astro-TE NN_3","007 L2/3 IT CTX Glut",0
"5146 OPC NN_1","007 L2/3 IT CTX Glut",0
"5150 COP NN","007 L2/3 IT CTX Glut",0
"5152 COP NN","007 L2/3 IT CTX Glut",0
"5155 MFOL NN","007 L2/3 IT CTX Glut",0
"5158 MOL NN","007 L2/3 IT CTX Glut",0.00333333333333333
"5182 Peri NN","007 L2/3 IT CTX Glut",0
"5188 Endo NN","007 L2/3 IT CTX Glut",0.00333333333333333
"5190 Microglia NN","007 L2/3 IT CTX Glut",0
"0004 Car3 Glut_1","022 L5 ET CTX Glut",0
"0026 L5/6 IT TPE-ENT Glut_2","022 L5 ET CTX Glut",0
"0029 L5/6 IT TPE-ENT Glut_3","022 L5 ET CTX Glut",0
"0034 L6 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0035 L6 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0036 L6 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0037 L6 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0038 L6 IT CTX Glut_2","022 L5 ET CTX Glut",0
"0041 L6 IT CTX Glut_2","022 L5 ET CTX Glut",0
"0042 L6 IT CTX Glut_2","022 L5 ET CTX Glut",0
"0044 L6 IT CTX Glut_3","022 L5 ET CTX Glut",0
"0049 L6 IT CTX Glut_4","022 L5 ET CTX Glut",0
"0053 L6 IT CTX Glut_5","022 L5 ET CTX Glut",0
"0054 L6 IT CTX Glut_5","022 L5 ET CTX Glut",0
"0055 L5 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0056 L5 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0061 L5 IT CTX Glut_3","022 L5 ET CTX Glut",0
"0065 L5 IT CTX Glut_5","022 L5 ET CTX Glut",0
"0069 L4/5 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0072 L4/5 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0075 L4/5 IT CTX Glut_2","022 L5 ET CTX Glut",0
"0076 L4/5 IT CTX Glut_2","022 L5 ET CTX Glut",0
"0078 L4/5 IT CTX Glut_2","022 L5 ET CTX Glut",0
"0083 L4/5 IT CTX Glut_3","022 L5 ET CTX Glut",0
"0084 L4/5 IT CTX Glut_3","022 L5 ET CTX Glut",0.01
"0090 L4/5 IT CTX Glut_4","022 L5 ET CTX Glut",0
"0091 L4/5 IT CTX Glut_4","022 L5 ET CTX Glut",0
"0094 L4/5 IT CTX Glut_4","022 L5 ET CTX Glut",0.00943396226415094
"0096 L4/5 IT CTX Glut_5","022 L5 ET CTX Glut",0
"0098 L4/5 IT CTX Glut_5","022 L5 ET CTX Glut",0
"0099 L4/5 IT CTX Glut_5","022 L5 ET CTX Glut",0
"0104 L2/3 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0105 L2/3 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0106 L2/3 IT CTX Glut_1","022 L5 ET CTX Glut",0
"0109 L2/3 IT CTX Glut_2","022 L5 ET CTX Glut",0
"0351 L5 ET CTX Glut_1","022 L5 ET CTX Glut",1
"0352 L5 ET CTX Glut_1","022 L5 ET CTX Glut",1
"0361 L5 ET CTX Glut_2","022 L5 ET CTX Glut",1
"0362 L5 ET CTX Glut_2","022 L5 ET CTX Glut",0.977777777777778
"0377 L5 ET CTX Glut_5","022 L5 ET CTX Glut",1
"0379 L5 ET CTX Glut_5","022 L5 ET CTX Glut",1
"0421 L6b CTX Glut_1","022 L5 ET CTX Glut",0
"0430 L6b CTX Glut_3","022 L5 ET CTX Glut",0
"0433 L6 CT CTX Glut_1","022 L5 ET CTX Glut",0
"0436 L6 CT CTX Glut_1","022 L5 ET CTX Glut",0
"0439 L6 CT CTX Glut_2","022 L5 ET CTX Glut",0
"0440 L6 CT CTX Glut_2","022 L5 ET CTX Glut",0
"0441 L6 CT CTX Glut_2","022 L5 ET CTX Glut",0
"0445 L6 CT CTX Glut_3","022 L5 ET CTX Glut",0
"0449 L6 CT CTX Glut_5","022 L5 ET CTX Glut",0
"0452 L6 CT CTX Glut_5","022 L5 ET CTX Glut",0
"0461 L5 NP CTX Glut_2","022 L5 ET CTX Glut",0
"0463 L5 NP CTX Glut_2","022 L5 ET CTX Glut",0
"0465 L5 NP CTX Glut_3","022 L5 ET CTX Glut",0
"0470 L5 NP CTX Glut_4","022 L5 ET CTX Glut",0
"0497 Vip Gaba_1","022 L5 ET CTX Glut",0
"0513 Vip Gaba_3","022 L5 ET CTX Glut",0
"0514 Vip Gaba_3","022 L5 ET CTX Glut",0
"0516 Vip Gaba_3","022 L5 ET CTX Glut",0
"0522 Vip Gaba_4","022 L5 ET CTX Glut",0
"0527 Vip Gaba_5","022 L5 ET CTX Glut",0
"0529 Vip Gaba_5","022 L5 ET CTX Glut",0
"0533 Vip Gaba_6","022 L5 ET CTX Glut",0
"0547 Sncg Gaba_6","022 L5 ET CTX Glut",0
"0553 Sncg Gaba_3","022 L5 ET CTX Glut",0
"0560 Sncg Gaba_4","022 L5 ET CTX Glut",0
"0580 Lamp5 Gaba_1","022 L5 ET CTX Glut",0
"0581 Lamp5 Gaba_1","022 L5 ET CTX Glut",0
"0582 Lamp5 Gaba_1","022 L5 ET CTX Glut",0
"0587 Lamp5 Gaba_2","022 L5 ET CTX Glut",0
"0605 Pvalb chandelier Gaba","022 L5 ET CTX Glut",0
"0607 Pvalb Gaba_1","022 L5 ET CTX Glut",0
"0618 Pvalb Gaba_3","022 L5 ET CTX Glut",0
"0619 Pvalb Gaba_3","022 L5 ET CTX Glut",0
"0621 Pvalb Gaba_3","022 L5 ET CTX Glut",0
"0620 Pvalb Gaba_8","022 L5 ET CTX Glut",0
"0624 Pvalb Gaba_4","022 L5 ET CTX Glut",0
"0628 Pvalb Gaba_4","022 L5 ET CTX Glut",0
"0625 Pvalb Gaba_5","022 L5 ET CTX Glut",0
"0638 Sst Gaba_1","022 L5 ET CTX Glut",0
"0641 Sst Gaba_12","022 L5 ET CTX Glut",0
"0631 Sst Gaba_13","022 L5 ET CTX Glut",0
"0664 Sst Gaba_4","022 L5 ET CTX Glut",0
"0666 Sst Gaba_4","022 L5 ET CTX Glut",0
"0668 Sst Gaba_4","022 L5 ET CTX Glut",0
"0669 Sst Gaba_4","022 L5 ET CTX Glut",0
"0665 Sst Gaba_11","022 L5 ET CTX Glut",0
"0675 Sst Gaba_5","022 L5 ET CTX Glut",0
"0677 Sst Gaba_5","022 L5 ET CTX Glut",0
"0673 Sst Gaba_16","022 L5 ET CTX Glut",0
"0688 Sst Gaba_7","022 L5 ET CTX Glut",0
"0697 Sst Gaba_8","022 L5 ET CTX Glut",0
"0695 Sst Gaba_10","022 L5 ET CTX Glut",0
"0731 Sst Chodl Gaba_4","022 L5 ET CTX Glut",0
"5113 Astro-TE NN_3","022 L5 ET CTX Glut",0
"5146 OPC NN_1","022 L5 ET CTX Glut",0
"5150 COP NN","022 L5 ET CTX Glut",0
"5152 COP NN","022 L5 ET CTX Glut",0
"5155 MFOL NN","022 L5 ET CTX Glut",0
"5158 MOL NN","022 L5 ET CTX Glut",0
"5182 Peri NN","022 L5 ET CTX Glut",0
"5188 Endo NN","022 L5 ET CTX Glut",0.00333333333333333
"5190 Microglia NN","022 L5 ET CTX Glut",0
"0004 Car3 Glut_1","027 L6b CTX Glut",0
"0026 L5/6 IT TPE-ENT Glut_2","027 L6b CTX Glut",0
"0029 L5/6 IT TPE-ENT Glut_3","027 L6b CTX Glut",0
"0034 L6 IT CTX Glut_1","027 L6b CTX Glut",0
"0035 L6 IT CTX Glut_1","027 L6b CTX Glut",0
"0036 L6 IT CTX Glut_1","027 L6b CTX Glut",0
"0037 L6 IT CTX Glut_1","027 L6b CTX Glut",0
"0038 L6 IT CTX Glut_2","027 L6b CTX Glut",0
"0041 L6 IT CTX Glut_2","027 L6b CTX Glut",0
"0042 L6 IT CTX Glut_2","027 L6b CTX Glut",0
"0044 L6 IT CTX Glut_3","027 L6b CTX Glut",0
"0049 L6 IT CTX Glut_4","027 L6b CTX Glut",0
"0053 L6 IT CTX Glut_5","027 L6b CTX Glut",0
"0054 L6 IT CTX Glut_5","027 L6b CTX Glut",0
"0055 L5 IT CTX Glut_1","027 L6b CTX Glut",0
"0056 L5 IT CTX Glut_1","027 L6b CTX Glut",0
"0061 L5 IT CTX Glut_3","027 L6b CTX Glut",0
"0065 L5 IT CTX Glut_5","027 L6b CTX Glut",0
"0069 L4/5 IT CTX Glut_1","027 L6b CTX Glut",0
"0072 L4/5 IT CTX Glut_1","027 L6b CTX Glut",0
"0075 L4/5 IT CTX Glut_2","027 L6b CTX Glut",0
"0076 L4/5 IT CTX Glut_2","027 L6b CTX Glut",0
"0078 L4/5 IT CTX Glut_2","027 L6b CTX Glut",0
"0083 L4/5 IT CTX Glut_3","027 L6b CTX Glut",0
"0084 L4/5 IT CTX Glut_3","027 L6b CTX Glut",0
"0090 L4/5 IT CTX Glut_4","027 L6b CTX Glut",0
"0091 L4/5 IT CTX Glut_4","027 L6b CTX Glut",0
"0094 L4/5 IT CTX Glut_4","027 L6b CTX Glut",0
"0096 L4/5 IT CTX Glut_5","027 L6b CTX Glut",0
"0098 L4/5 IT CTX Glut_5","027 L6b CTX Glut",0
"0099 L4/5 IT CTX Glut_5","027 L6b CTX Glut",0
"0104 L2/3 IT CTX Glut_1","027 L6b CTX Glut",0
"0105 L2/3 IT CTX Glut_1","027 L6b CTX Glut",0
"0106 L2/3 IT CTX Glut_1","027 L6b CTX Glut",0
"0109 L2/3 IT CTX Glut_2","027 L6b CTX Glut",0
"0351 L5 ET CTX Glut_1","027 L6b CTX Glut",0
"0352 L5 ET CTX Glut_1","027 L6b CTX Glut",0
"0361 L5 ET CTX Glut_2","027 L6b CTX Glut",0
"0362 L5 ET CTX Glut_2","027 L6b CTX Glut",0
"0377 L5 ET CTX Glut_5","027 L6b CTX Glut",0
"0379 L5 ET CTX Glut_5","027 L6b CTX Glut",0
"0421 L6b CTX Glut_1","027 L6b CTX Glut",1
"0430 L6b CTX Glut_3","027 L6b CTX Glut",1
"0433 L6 CT CTX Glut_1","027 L6b CTX Glut",0
"0436 L6 CT CTX Glut_1","027 L6b CTX Glut",0
"0439 L6 CT CTX Glut_2","027 L6b CTX Glut",0
"0440 L6 CT CTX Glut_2","027 L6b CTX Glut",0
"0441 L6 CT CTX Glut_2","027 L6b CTX Glut",0
"0445 L6 CT CTX Glut_3","027 L6b CTX Glut",0
"0449 L6 CT CTX Glut_5","027 L6b CTX Glut",0.5
"0452 L6 CT CTX Glut_5","027 L6b CTX Glut",0.03
"0461 L5 NP CTX Glut_2","027 L6b CTX Glut",0
"0463 L5 NP CTX Glut_2","027 L6b CTX Glut",0
"0465 L5 NP CTX Glut_3","027 L6b CTX Glut",0
"0470 L5 NP CTX Glut_4","027 L6b CTX Glut",0.0238095238095238
"0497 Vip Gaba_1","027 L6b CTX Glut",0
"0513 Vip Gaba_3","027 L6b CTX Glut",0
"0514 Vip Gaba_3","027 L6b CTX Glut",0
"0516 Vip Gaba_3","027 L6b CTX Glut",0
"0522 Vip Gaba_4","027 L6b CTX Glut",0
"0527 Vip Gaba_5","027 L6b CTX Glut",0
"0529 Vip Gaba_5","027 L6b CTX Glut",0
"0533 Vip Gaba_6","027 L6b CTX Glut",0
"0547 Sncg Gaba_6","027 L6b CTX Glut",0
"0553 Sncg Gaba_3","027 L6b CTX Glut",0
"0560 Sncg Gaba_4","027 L6b CTX Glut",0
"0580 Lamp5 Gaba_1","027 L6b CTX Glut",0
"0581 Lamp5 Gaba_1","027 L6b CTX Glut",0
"0582 Lamp5 Gaba_1","027 L6b CTX Glut",0
"0587 Lamp5 Gaba_2","027 L6b CTX Glut",0
"0605 Pvalb chandelier Gaba","027 L6b CTX Glut",0
"0607 Pvalb Gaba_1","027 L6b CTX Glut",0
"0618 Pvalb Gaba_3","027 L6b CTX Glut",0
"0619 Pvalb Gaba_3","027 L6b CTX Glut",0
"0621 Pvalb Gaba_3","027 L6b CTX Glut",0
"0620 Pvalb Gaba_8","027 L6b CTX Glut",0
"0624 Pvalb Gaba_4","027 L6b CTX Glut",0
"0628 Pvalb Gaba_4","027 L6b CTX Glut",0
"0625 Pvalb Gaba_5","027 L6b CTX Glut",0
"0638 Sst Gaba_1","027 L6b CTX Glut",0
"0641 Sst Gaba_12","027 L6b CTX Glut",0
"0631 Sst Gaba_13","027 L6b CTX Glut",0
"0664 Sst Gaba_4","027 L6b CTX Glut",0
"0666 Sst Gaba_4","027 L6b CTX Glut",0
"0668 Sst Gaba_4","027 L6b CTX Glut",0
"0669 Sst Gaba_4","027 L6b CTX Glut",0
"0665 Sst Gaba_11","027 L6b CTX Glut",0
"0675 Sst Gaba_5","027 L6b CTX Glut",0
"0677 Sst Gaba_5","027 L6b CTX Glut",0
"0673 Sst Gaba_16","027 L6b CTX Glut",0
"0688 Sst Gaba_7","027 L6b CTX Glut",0
"0697 Sst Gaba_8","027 L6b CTX Glut",0
"0695 Sst Gaba_10","027 L6b CTX Glut",0
"0731 Sst Chodl Gaba_4","027 L6b CTX Glut",0
"5113 Astro-TE NN_3","027 L6b CTX Glut",0
"5146 OPC NN_1","027 L6b CTX Glut",0
"5150 COP NN","027 L6b CTX Glut",0
"5152 COP NN","027 L6b CTX Glut",0
"5155 MFOL NN","027 L6b CTX Glut",0
"5158 MOL NN","027 L6b CTX Glut",0
"5182 Peri NN","027 L6b CTX Glut",0
"5188 Endo NN","027 L6b CTX Glut",0
"5190 Microglia NN","027 L6b CTX Glut",0
"0004 Car3 Glut_1","028 L6 CT CTX Glut",0
"0026 L5/6 IT TPE-ENT Glut_2","028 L6 CT CTX Glut",0
