"setting","calibration","rho","alpha","model","exact","query","argmax_correct","true_mass","fam_margin","H_family","H_within","eff_leaves","n_true","eff_ratio","category"
8,"raw",1,0.1,"fugw",9,"028 L6 CT CTX Glut",TRUE,1,1,0,1.5841202840296,4.87500087545154,8,0.609375109431443,"confident_correct"
8,"raw",1,0.1,"fugw",9,"030 L5 NP CTX Glut",TRUE,0.910508313129097,0.821016626258193,0.301360191978242,1.38629368413516,4.77741706276935,4,1.19435426569234,"confident_correct"
8,"raw",1,0.1,"fugw",9,"036 Vip Gaba",TRUE,1,1,0,1.55828869484581,4.75068441409938,8,0.593835551762423,"confident_correct"
8,"raw",1,0.1,"fugw",9,"037 Sncg Gaba",FALSE,0.162906273182493,0.674187453635015,0.444457873054239,0,4.9079269185231,3,1.6359756395077,"cross_family_failure"
8,"raw",1,0.1,"fugw",9,"039 Lamp5 Gaba",TRUE,0.935377023633259,0.870754047266519,0.239502724941706,1.38629152688612,4.64693548682346,4,1.16173387170586,"confident_correct"
8,"raw",1,0.1,"fugw",9,"041 Pvalb chandelier Gaba",FALSE,0,1,1.11022302462516e-16,NA,4.79239412786554,1,4.79239412786554,"cross_family_failure"
8,"raw",1,0.1,"fugw",9,"042 Pvalb Gaba",TRUE,0.809342217954122,0.618684435908244,0.487175350851994,1.36422541346156,4.9101307597838,8,0.613766344972975,"underconfident_correct"
8,"raw",1,0.1,"fugw",9,"043 Sst Gaba",TRUE,1,1,0,1.65371424984365,5.2263558125388,14,0.373311129467057,"confident_correct"
8,"raw",1,0.1,"fugw",9,"046 Sst Chodl Gaba",FALSE,0,1,0,NA,4.9000006379041,1,4.9000006379041,"cross_family_failure"
8,"raw",1,0.1,"fugw",9,"287 Astro-TE NN",FALSE,0.239224838908165,0.000141718061956231,1.51161320294234,0,4.53403922315529,1,4.53403922315529,"cross_family_failure"
8,"raw",1,0.1,"fugw",9,"294 OPC NN",FALSE,0.234929867481446,0.00324907289493917,1.58364113701773,0,4.87266559286575,1,4.87266559286575,"cross_family_failure"
8,"raw",1,0.1,"fugw",9,"295 Oligo NN",TRUE,0.992439890430932,0.984879780861865,0.0444616090241758,1.38629421356957,4.13825949020189,4,1.03456487255047,"confident_correct"
8,"raw",1,0.1,"fugw",9,"299 Peri NN",FALSE,0,0.808072475992056,0.316122840216287,NA,4.80348750624165,1,4.80348750624165,"cross_family_failure"
8,"raw",1,0.1,"fugw",9,"301 Endo NN",FALSE,0,0.841314636141136,0.277161030318951,NA,4.72781544464366,1,4.72781544464366,"cross_family_failure"
8,"raw",1,0.1,"fugw",9,"302 Microglia NN",FALSE,0.23196116770289,0.195476455424131,1.24327572853872,0,5.15069257774506,1,5.15069257774506,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"001 Car3 Glut",FALSE,0.211485694945729,0.418133675740203,0.912139877240057,0,4.97190860594366,1,4.97190860594366,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"003 L5/6 IT TPE-ENT Glut",TRUE,0.40623863946392,0.202791325965751,1.32739351124818,0.693145655256335,4.99769126696768,2,2.49884563348384,"diffuse_correct"
9,"raw",1,0.25,"fugw",9,"004 L6 IT CTX Glut",TRUE,1,1,0,1.60943637547091,4.99999231518997,11,0.454544755926361,"confident_correct"
9,"raw",1,0.25,"fugw",9,"005 L5 IT CTX Glut",TRUE,0.42543161710359,0.0802026211461911,1.06847720553054,0.693137016539234,5.20174961310499,4,1.30043740327625,"diffuse_correct"
9,"raw",1,0.25,"fugw",9,"006 L4/5 IT CTX Glut",TRUE,1,1,1.11022302462516e-16,1.67596645355822,5.34395734074903,13,0.411073641596079,"confident_correct"
9,"raw",1,0.25,"fugw",9,"007 L2/3 IT CTX Glut",TRUE,0.820960378968356,0.641920757936712,0.469934089806777,1.3862921902153,4.99294068415308,4,1.24823517103827,"underconfident_correct"
9,"raw",1,0.25,"fugw",9,"022 L5 ET CTX Glut",TRUE,1,1,1.11022302462516e-16,1.60943704447258,4.99999566019428,6,0.83333261003238,"confident_correct"
9,"raw",1,0.25,"fugw",9,"027 L6b CTX Glut",FALSE,0.294152940458174,0.411694119083652,0.605828394640262,0.575169536683629,5.36147678993024,2,2.68073839496512,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"028 L6 CT CTX Glut",TRUE,1,1,0,1.60394729025272,4.97262211867425,8,0.621577764834281,"confident_correct"
9,"raw",1,0.25,"fugw",9,"030 L5 NP CTX Glut",TRUE,0.893990514898774,0.787981029797549,0.338089996291768,1.38629252903979,4.84245763716897,4,1.21061440929224,"underconfident_correct"
9,"raw",1,0.25,"fugw",9,"036 Vip Gaba",TRUE,1,1,1.11022302462516e-16,1.47058372831072,4.35177465386521,8,0.543971831733151,"confident_correct"
9,"raw",1,0.25,"fugw",9,"037 Sncg Gaba",TRUE,0.747082607802816,0.494165215605631,0.565517589524219,1.09861228283183,4.12593609585138,3,1.37531203195046,"underconfident_correct"
9,"raw",1,0.25,"fugw",9,"039 Lamp5 Gaba",TRUE,1,1,0,1.38628651169981,3.99996860244289,4,0.999992150610722,"confident_correct"
9,"raw",1,0.25,"fugw",9,"041 Pvalb chandelier Gaba",FALSE,0.179813334282932,0.640373331434137,0.471110318651268,0,4.91300092482992,1,4.91300092482992,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"042 Pvalb Gaba",TRUE,1,1,-2.22044604925031e-16,1.56373415788631,4.77662465470357,8,0.597078081837946,"confident_correct"
9,"raw",1,0.25,"fugw",9,"043 Sst Gaba",TRUE,1,1,0,1.59348725754661,4.92087941563392,14,0.351491386830994,"confident_correct"
9,"raw",1,0.25,"fugw",9,"046 Sst Chodl Gaba",FALSE,0,1,0,NA,4.88712435848857,1,4.88712435848857,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"287 Astro-TE NN",TRUE,0.256092703764065,0.0012460981212486,1.38570740006136,0,3.99765284467764,1,3.99765284467764,"diffuse_correct"
9,"raw",1,0.25,"fugw",9,"294 OPC NN",FALSE,0,0.463994612530544,0.710756850444021,NA,4.44828734189295,1,4.44828734189295,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"295 Oligo NN",TRUE,1,1,0,1.38629415007564,3.9999991558231,4,0.999999788955774,"confident_correct"
9,"raw",1,0.25,"fugw",9,"299 Peri NN",FALSE,0,0.545077999093644,0.53619019240945,NA,5.11525596514046,1,5.11525596514046,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"301 Endo NN",FALSE,0.257319265238271,0.177278708106687,1.25082028145476,0,5.40154117409858,1,5.40154117409858,"cross_family_failure"
9,"raw",1,0.25,"fugw",9,"302 Microglia NN",FALSE,0.25403267321876,0.218101672050397,1.18406856626074,0,4.53274104260458,1,4.53274104260458,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"001 Car3 Glut",FALSE,0.201047317597614,0.203244320038131,1.32914129458569,0,5.78145150367317,1,5.78145150367317,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"003 L5/6 IT TPE-ENT Glut",TRUE,0.366496068366301,0.102589555642326,1.34349686913125,0.693133258989345,5.82180305205073,2,2.91090152602536,"diffuse_correct"
10,"raw",1,0.5,"fugw",10,"004 L6 IT CTX Glut",TRUE,1,1,0,1.77254565838908,5.88581758731555,11,0.535074326119595,"confident_correct"
10,"raw",1,0.5,"fugw",10,"005 L5 IT CTX Glut",FALSE,0.401216490497757,0.0047968804710784,1.04972970502176,0.6929889579492,4.99872763168964,4,1.24968190792241,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"006 L4/5 IT CTX Glut",TRUE,1,1,1.11022302462516e-16,1.74967696223702,5.75274402225427,13,0.442518770942636,"confident_correct"
10,"raw",1,0.5,"fugw",10,"007 L2/3 IT CTX Glut",TRUE,0.803509394215703,0.608972892599118,0.506452822032441,1.38628565844804,5.05484086700778,4,1.26371021675194,"underconfident_correct"
10,"raw",1,0.5,"fugw",10,"022 L5 ET CTX Glut",TRUE,1,1,-2.22044604925031e-16,1.79175648577275,5.99998209929484,6,0.999997016549141,"confident_correct"
10,"raw",1,0.5,"fugw",10,"027 L6b CTX Glut",FALSE,0.359212658645355,0.281574682709289,0.652963841095552,0.672686247543119,4.94584014143522,2,2.47292007071761,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"028 L6 CT CTX Glut",TRUE,1,1,0,1.60943165087659,4.99996869231049,8,0.624996086538811,"confident_correct"
10,"raw",1,0.5,"fugw",10,"030 L5 NP CTX Glut",TRUE,0.925337642701603,0.850675285403207,0.265535378833885,1.38628352664496,4.70354137718067,4,1.17588534429517,"confident_correct"
10,"raw",1,0.5,"fugw",10,"036 Vip Gaba",TRUE,1,1,0,1.4927095807965,4.44913449073181,8,0.556141811341477,"confident_correct"
10,"raw",1,0.5,"fugw",10,"037 Sncg Gaba",TRUE,0.747483687984375,0.49496737596875,0.565082748597817,1.09861223526952,4.13389623686424,3,1.37796541228808,"underconfident_correct"
10,"raw",1,0.5,"fugw",10,"039 Lamp5 Gaba",TRUE,1,1,0,1.38625754155513,3.99985272445229,4,0.999963181113072,"confident_correct"
10,"raw",1,0.5,"fugw",10,"041 Pvalb chandelier Gaba",FALSE,0.240281866925523,0.519436266148954,0.55140461258712,0,4.47908419405554,1,4.47908419405554,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"042 Pvalb Gaba",TRUE,1,1,2.22044604925031e-16,1.57358944448671,4.82393239241199,8,0.602991549051499,"confident_correct"
10,"raw",1,0.5,"fugw",10,"043 Sst Gaba",TRUE,1,1,2.22044604925031e-16,1.59454768624073,4.92610042513145,14,0.351864316080818,"confident_correct"
10,"raw",1,0.5,"fugw",10,"046 Sst Chodl Gaba",FALSE,0,1,0,NA,4.76393139351061,1,4.76393139351061,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"287 Astro-TE NN",TRUE,0.308215288377449,0.00621869338638842,1.34150160035426,0,3.8247824901994,1,3.8247824901994,"diffuse_correct"
10,"raw",1,0.5,"fugw",10,"294 OPC NN",FALSE,0,0.47518284806176,0.575561165906222,NA,3.98347352350317,1,3.98347352350317,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"295 Oligo NN",TRUE,1,1,0,1.35818527796773,3.88912920559261,4,0.972282301398152,"confident_correct"
10,"raw",1,0.5,"fugw",10,"299 Peri NN",FALSE,0.316802530618745,0.0454535059897204,1.31812250369073,0,5.27631476282959,1,5.27631476282959,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"301 Endo NN",FALSE,0.312466140153243,0.375067719693514,0.621059674841603,0,4.0428300663035,1,4.0428300663035,"cross_family_failure"
10,"raw",1,0.5,"fugw",10,"302 Microglia NN",TRUE,0.316361174914507,0.0736430901741314,1.37278868878121,0,3.94634048022769,1,3.94634048022769,"diffuse_correct"
11,"raw",1,0.75,"fugw",10,"001 Car3 Glut",FALSE,0.191718681442056,0.25521334075994,1.29487907646268,0,5.91419372716071,1,5.91419372716071,"cross_family_failure"
11,"raw",1,0.75,"fugw",10,"003 L5/6 IT TPE-ENT Glut",TRUE,0.324637862395263,0.00650035274346378,1.34450051654979,0.693017520142068,6.41040772007407,2,3.20520386003703,"diffuse_correct"
11,"raw",1,0.75,"fugw",10,"004 L6 IT CTX Glut",TRUE,1,1,0,1.79149866647565,5.99843538752203,11,0.545312307956548,"confident_correct"
11,"raw",1,0.75,"fugw",10,"005 L5 IT CTX Glut",FALSE,0.380294909620155,0.0134518923487566,1.07075432098274,0.69164257389018,5.65625409936459,4,1.41406352484115,"cross_family_failure"
11,"raw",1,0.75,"fugw",10,"006 L4/5 IT CTX Glut",TRUE,1,1,0,1.94155464230504,6.96957775299282,13,0.536121365614832,"confident_correct"
11,"raw",1,0.75,"fugw",10,"007 L2/3 IT CTX Glut",TRUE,0.809833879985376,0.619667759970751,0.48646375073818,1.38622766468221,4.99820020552531,4,1.24955005138133,"underconfident_correct"
11,"raw",1,0.75,"fugw",10,"022 L5 ET CTX Glut",TRUE,1,1,0,1.79173162887978,5.99983296023558,6,0.999972160039263,"confident_correct"
11,"raw",1,0.75,"fugw",10,"027 L6b CTX Glut",FALSE,0.417051888412967,0.165896223174065,0.679322577169596,0.693146027657805,4.99343910847937,2,2.49671955423969,"cross_family_failure"
11,"raw",1,0.75,"fugw",10,"028 L6 CT CTX Glut",TRUE,1,1,0,1.65389951190024,5.22732414766017,8,0.653415518457521,"confident_correct"
11,"raw",1,0.75,"fugw",10,"030 L5 NP CTX Glut",TRUE,0.99999458337294,0.999989166745879,7.10988338950812e-05,1.38620504495052,3.99989709775872,4,0.999974274439679,"confident_correct"
11,"raw",1,0.75,"fugw",10,"036 Vip Gaba",TRUE,1,1,0,1.59444838260439,4.92561126973412,8,0.615701408716765,"confident_correct"
11,"raw",1,0.75,"fugw",10,"037 Sncg Gaba",TRUE,0.694077797920255,0.388155595840509,0.615798975247456,1.0986117911373,4.73374580151867,3,1.57791526717289,"underconfident_correct"
11,"raw",1,0.75,"fugw",10,"039 Lamp5 Gaba",TRUE,1,1,0,1.38603743082235,3.9989724108249,4,0.999743102706225,"confident_correct"
11,"raw",1,0.75,"fugw",10,"041 Pvalb chandelier Gaba",FALSE,0.249292706117004,0.501414587765991,0.561556767988113,0,4.31454124003393,1,4.31454124003393,"cross_family_failure"
11,"raw",1,0.75,"fugw",10,"042 Pvalb Gaba",TRUE,1,1,0,1.58694070044862,4.8887698159089,8,0.611096226988613,"confident_correct"
11,"raw",1,0.75,"fugw",10,"043 Sst Gaba",TRUE,1,1,0,1.78118262003344,5.93687333394172,14,0.424062380995837,"confident_correct"
11,"raw",1,0.75,"fugw",10,"046 Sst Chodl Gaba",FALSE,0,1,0,NA,4.9988148311253,1,4.9988148311253,"cross_family_failure"
11,"raw",1,0.75,"fugw",10,"287 Astro-TE NN",TRUE,0.463270474238762,0.0291025596515597,0.952260157205948,0,2.59156037891726,1,2.59156037891726,"diffuse_correct"
11,"raw",1,0.75,"fugw",10,"294 OPC NN",FALSE,0,0.291175957562971,0.934047895829654,NA,3.81190948551897,1,3.81190948551897,"cross_family_failure"
11,"raw",1,0.75,"fugw",10,"295 Oligo NN",TRUE,1,1,1.11022302462516e-16,1.07986991520314,2.94429651793823,4,0.736074129484557,"confident_correct"
11,"raw",1,0.75,"fugw",10,"299 Peri NN",TRUE,0.488977889627029,0.118125656017973,0.993120645330275,0,3.45508806057822,1,3.45508806057822,"diffuse_correct"
11,"raw",1,0.75,"fugw",10,"301 Endo NN",FALSE,0.493837826407811,0.0123243471843784,0.693071233870532,0,3.06929282517823,1,3.06929282517823,"cross_family_failure"
11,"raw",1,0.75,"fugw",10,"302 Microglia NN",TRUE,0.487572642684178,0.0448427114318171,0.896611004716136,0,2.45128163649679,1,2.45128163649679,"diffuse_correct"
12,"raw",1,0.9,"fugw",12,"001 Car3 Glut",FALSE,0.253063724388813,0.0523407618659636,1.37686196400735,0,5.25862675955013,1,5.25862675955013,"cross_family_failure"
12,"raw",1,0.9,"fugw",12,"003 L5/6 IT TPE-ENT Glut",TRUE,0.32790773860024,0.0168420960588475,1.34648998051474,0.691894098666237,6.1408423877427,2,3.07042119387135,"diffuse_correct"
12,"raw",1,0.9,"fugw",12,"004 L6 IT CTX Glut",TRUE,1,1,0,1.78866365400937,5.98145383125592,11,0.543768530114175,"confident_correct"
12,"raw",1,0.9,"fugw",12,"005 L5 IT CTX Glut",FALSE,0.419450469741469,0.0147143693991983,1.00794058644286,0.678685800473695,4.90283538992182,4,1.22570884748045,"cross_family_failure"
12,"raw",1,0.9,"fugw",12,"006 L4/5 IT CTX Glut",TRUE,1,1,1.11022302462516e-16,2.12806412237706,8.39859241678055,13,0.646045570521581,"confident_correct"
12,"raw",1,0.9,"fugw",12,"007 L2/3 IT CTX Glut",TRUE,0.827561090054324,0.655122180108648,0.459732416436489,1.38566705836142,4.98511542548508,4,1.24627885637127,"underconfident_correct"
12,"raw",1,0.9,"fugw",12,"022 L5 ET CTX Glut",TRUE,1,1,0,1.79148880903842,5.9983762586132,6,0.999729376435534,"confident_correct"
12,"raw",1,0.9,"fugw",12,"027 L6b CTX Glut",FALSE,0.465969673826686,0.0680606523466274,0.69082926289266,0.693135842996028,4.89465060101157,2,2.44732530050578,"cross_family_failure"
12,"raw",1,0.9,"fugw",12,"028 L6 CT CTX Glut",TRUE,1,1,0,1.72989190198138,5.64004419787194,8,0.705005524733993,"confident_correct"
12,"raw",1,0.9,"fugw",12,"030 L5 NP CTX Glut",TRUE,1,1,3.33066907387547e-16,1.38547229120113,3.99671307155257,4,0.999178267888143,"confident_correct"
12,"raw",1,0.9,"fugw",12,"036 Vip Gaba",TRUE,1,1,0,1.79140022090555,5.99784489719668,8,0.749730612149585,"confident_correct"
12,"raw",1,0.9,"fugw",12,"037 Sncg Gaba",TRUE,0.622995126030212,0.245990252060423,0.662578810260596,1.09860747848483,4.99330407436541,3,1.66443469145514,"underconfident_correct"
12,"raw",1,0.9,"fugw",12,"039 Lamp5 Gaba",TRUE,1,1,0,1.38411944997673,3.99130980904947,4,0.997827452262366,"confident_correct"
12,"raw",1,0.9,"fugw",12,"041 Pvalb chandelier Gaba",FALSE,0.261735140683638,0.476529718632724,0.57486400687166,0,4.36835703063254,1,4.36835703063254,"cross_family_failure"
12,"raw",1,0.9,"fugw",12,"042 Pvalb Gaba",TRUE,0.909480639012509,0.818961278025018,0.303737790926113,1.60827832516246,5.84996565218311,8,0.731245706522888,"confident_correct"
12,"raw",1,0.9,"fugw",12,"043 Sst Gaba",TRUE,1,1,0,2.16426079122379,8.70816238700484,14,0.622011599071774,"confident_correct"
12,"raw",1,0.9,"fugw",12,"046 Sst Chodl Gaba",FALSE,0.188061417708079,0.623877164583843,0.483399759097162,0,5.97848909469476,1,5.97848909469476,"cross_family_failure"
12,"raw",1,0.9,"fugw",12,"287 Astro-TE NN",TRUE,0.790131600256725,0.58026320051345,0.513782257888512,0,1.67160168212673,1,1.67160168212673,"underconfident_correct"
12,"raw",1,0.9,"fugw",12,"294 OPC NN",FALSE,0.346808393680978,0.306383212638044,0.645448490359168,0,2.74852111504871,1,2.74852111504871,"cross_family_failure"
12,"raw",1,0.9,"fugw",12,"295 Oligo NN",TRUE,1,1,0,1.06483459971041,2.90035922412892,4,0.725089806032231,"confident_correct"
12,"raw",1,0.9,"fugw",12,"299 Peri NN",TRUE,1,1,0,0,1,1,1,"confident_correct"
12,"raw",1,0.9,"fugw",12,"301 Endo NN",TRUE,0.943215139672601,0.886430279345203,0.218027735979846,0,1.24362156020325,1,1.24362156020325,"confident_correct"
12,"raw",1,0.9,"fugw",12,"302 Microglia NN",TRUE,0.805469834133332,0.610939668266663,0.492725477288094,0,1.6367711288587,1,1.6367711288587,"underconfident_correct"
13,"raw",1,1,"uot_molecular",9,"001 Car3 Glut",FALSE,0.194973158330691,0.234180459353086,1.31012500186963,0,5.81645811294915,1,5.81645811294915,"cross_family_failure"
13,"raw",1,1,"uot_molecular",9,"003 L5/6 IT TPE-ENT Glut",TRUE,0.332560707820553,0.00431212554007332,1.33361160110943,0.693094728929461,6.28462230784377,2,3.14231115392188,"diffuse_correct"
13,"raw",1,1,"uot_molecular",9,"004 L6 IT CTX Glut",TRUE,0.999970488835705,0.99994097767141,0.000337334067225736,1.83517996403127,6.26803645045205,11,0.569821495495641,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"005 L5 IT CTX Glut",FALSE,0.383180547082162,0.00670229322534688,1.07136589187642,0.692763912665807,5.64782459870762,4,1.4119561496769,"cross_family_failure"
13,"raw",1,1,"uot_molecular",9,"006 L4/5 IT CTX Glut",TRUE,1,1,2.22044604925031e-16,1.91491204926488,6.78634190699173,13,0.522026300537825,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"007 L2/3 IT CTX Glut",TRUE,0.791443438994255,0.599530468534571,0.570077082589984,1.38626849714311,5.33119142422258,4,1.33279785605564,"underconfident_correct"
13,"raw",1,1,"uot_molecular",9,"022 L5 ET CTX Glut",TRUE,1,1,0,1.79174800983335,5.99993124402572,6,0.999988540670953,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"027 L6b CTX Glut",FALSE,0.380306173272108,0.239387653455784,0.664213814223497,0.685352626028509,4.98061959113418,2,2.49030979556709,"cross_family_failure"
13,"raw",1,1,"uot_molecular",9,"028 L6 CT CTX Glut",TRUE,0.999999995963036,0.999999991926071,8.20624937019698e-08,1.61040215129082,5.00482389759359,8,0.625602987199198,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"030 L5 NP CTX Glut",TRUE,0.948850270479064,0.897717735933846,0.202041452847922,1.38625937140229,4.56802966273702,4,1.14200741568425,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"036 Vip Gaba",TRUE,0.999999999639364,0.999999999379114,8.41527690501708e-09,1.56887804308767,4.80125840343921,8,0.600157300429901,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"037 Sncg Gaba",TRUE,0.667371905646794,0.334746506261309,0.636058503549788,1.09525939654132,4.93993342690397,3,1.64664447563466,"underconfident_correct"
13,"raw",1,1,"uot_molecular",9,"039 Lamp5 Gaba",TRUE,0.996074122214438,0.992153512772779,0.0257082810343872,1.38620294603687,4.08152184432605,4,1.02038046108151,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"041 Pvalb chandelier Gaba",FALSE,0.253474942259693,0.493050115480613,0.566120656953461,0,4.1782190726812,1,4.1782190726812,"cross_family_failure"
13,"raw",1,1,"uot_molecular",9,"042 Pvalb Gaba",TRUE,0.822679191938863,0.645358383877725,0.467306489975785,1.51021110311167,5.92797140971997,8,0.740996426214997,"underconfident_correct"
13,"raw",1,1,"uot_molecular",9,"043 Sst Gaba",TRUE,1,1,0,1.86669094558384,6.46686175719068,14,0.461918696942192,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"046 Sst Chodl Gaba",FALSE,0.00258442418153959,0.994831151636921,0.0179797336455235,0,4.96594873661384,1,4.96594873661384,"cross_family_failure"
13,"raw",1,1,"uot_molecular",9,"287 Astro-TE NN",TRUE,0.363530742347427,0.0149767691909313,1.36342424230048,0,4.02477096760173,1,4.02477096760173,"diffuse_correct"
13,"raw",1,1,"uot_molecular",9,"294 OPC NN",FALSE,0.0010188266751526,0.337592017389943,0.91184991750103,0,4.41155748814262,1,4.41155748814262,"cross_family_failure"
13,"raw",1,1,"uot_molecular",9,"295 Oligo NN",TRUE,0.999999998070988,0.999999996141976,4.06370684142774e-08,1.33788232651329,3.8109647228939,4,0.952741180723475,"confident_correct"
13,"raw",1,1,"uot_molecular",9,"299 Peri NN",TRUE,0.380020422186473,0.092636023355891,1.25561768693823,0,4.62865955585339,1,4.62865955585339,"diffuse_correct"
13,"raw",1,1,"uot_molecular",9,"301 Endo NN",FALSE,0.381095141880384,0.0419544840828245,1.1575353346603,0,5.4441550371747,1,5.4441550371747,"cross_family_failure"
13,"raw",1,1,"uot_molecular",9,"302 Microglia NN",TRUE,0.371082514030093,0.115411873431035,1.41959216333463,0,4.55581266398633,1,4.55581266398633,"diffuse_correct"
14,"raw",3,0,"gw_only",0,"001 Car3 Glut",FALSE,0,1,3.33066907387547e-16,NA,9,1,9,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"003 L5/6 IT TPE-ENT Glut",FALSE,0,1,1.11022302462516e-16,NA,4.82356405150729,2,2.41178202575365,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"004 L6 IT CTX Glut",FALSE,0,1,3.33066907387547e-16,NA,9,11,0.818181818181818,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"005 L5 IT CTX Glut",FALSE,0,0.121716130565514,1.03170209956786,NA,5.22888550555852,4,1.30722137638963,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"006 L4/5 IT CTX Glut",FALSE,0,1,0,NA,4.8324893239747,13,0.371729947998054,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"007 L2/3 IT CTX Glut",FALSE,0,1,0,NA,4.83218966056936,4,1.20804741514234,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"022 L5 ET CTX Glut",FALSE,0,0.890481247258489,0.287158872744895,NA,5.64584292693052,6,0.940973821155086,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"027 L6b CTX Glut",FALSE,0,1,-2.22044604925031e-16,NA,9.47776567862344,2,4.73888283931172,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"028 L6 CT CTX Glut",FALSE,0,1,0,NA,4.91160268238816,8,0.61395033529852,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"030 L5 NP CTX Glut",FALSE,0,1,-2.22044604925031e-16,NA,9.47776567862344,4,2.36944141965586,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"036 Vip Gaba",FALSE,0,0.799988436716384,0.325095676771222,NA,4.81989653346921,8,0.602487066683651,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"037 Sncg Gaba",TRUE,0.675744917427031,0.451221154189532,0.830147070322842,1.09861228866811,4.81881834136416,3,1.60627278045472,"underconfident_correct"
14,"raw",3,0,"gw_only",0,"039 Lamp5 Gaba",FALSE,0,0.798866512915482,0.326326454784779,NA,4.82208142044268,4,1.20552035511067,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"041 Pvalb chandelier Gaba",FALSE,0.205934852910857,0.588130294178285,0.508520610078538,0,4.8890087763532,1,4.8890087763532,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"042 Pvalb Gaba",FALSE,0,0.479849124630268,0.809223484552556,NA,5.32474431283757,8,0.665593039104696,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"043 Sst Gaba",FALSE,0,1,0,NA,4.83059674725294,14,0.345042624803781,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"046 Sst Chodl Gaba",FALSE,0,0.77354734640301,0.353208037452205,NA,4.86729012328486,1,4.86729012328486,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"287 Astro-TE NN",FALSE,0,0.76932183662546,0.357534402930604,NA,4.87409674851868,1,4.87409674851868,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"294 OPC NN",FALSE,0,0.548111092974096,0.534329350394552,NA,4.97658088420761,1,4.97658088420761,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"295 Oligo NN",FALSE,0,1,-2.22044604925031e-16,NA,4.86446603330806,4,1.21611650832702,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"299 Peri NN",FALSE,0,0.61026421958221,0.493204965233694,NA,4.90297311850157,1,4.90297311850157,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"301 Endo NN",FALSE,0,1,0,NA,4.80860865719112,1,4.80860865719112,"cross_family_failure"
14,"raw",3,0,"gw_only",0,"302 Microglia NN",FALSE,0,0,1.73220804529669,NA,5.65312248828977,1,5.65312248828977,"cross_family_failure"
15,"raw",3,0.1,"fugw",8,"001 Car3 Glut",FALSE,0,0.320724958834856,0.640794754567734,NA,4.88811998356112,1,4.88811998356112,"cross_family_failure"
15,"raw",3,0.1,"fugw",8,"003 L5/6 IT TPE-ENT Glut",FALSE,0,0.560660500813861,0.526489656692863,NA,4.88972195247627,2,2.44486097623813,"cross_family_failure"
15,"raw",3,0.1,"fugw",8,"004 L6 IT CTX Glut",TRUE,1,1,0,1.64618150855689,5.18713493215923,11,0.471557721105385,"confident_correct"
15,"raw",3,0.1,"fugw",8,"005 L5 IT CTX Glut",FALSE,0,0.404613047343924,0.608897304048921,NA,5.27524886121568,4,1.31881221530392,"cross_family_failure"
15,"raw",3,0.1,"fugw",8,"006 L4/5 IT CTX Glut",TRUE,1,1,0,1.58809854605735,4.89443353479565,13,0.376494887291973,"confident_correct"
15,"raw",3,0.1,"fugw",8,"007 L2/3 IT CTX Glut",TRUE,0.723707397138502,0.447414794277004,0.589417641201856,1.2949925833909,5.2879014462934,4,1.32197536157335,"underconfident_correct"
